서울특별시, 구로구, 구로3동, 11170540, 44.2, 22529
서울특별시, 구로구, 구로4동, 11170550, 45.9, 18577
서울특별시, 구로구, 구로5동, 11170560, 44.2, 27828
서울특별시, 구로구, 고척1동, 11170610, 44.6, 21939
서울특별시, 구로구, 고척2동, 11170620, 44.4, 25667
서울특별시, 구로구, 개봉2동, 11170640, 44.2, 29615
서울특별시, 구로구, 개봉3동, 11170650, 44.7, 19357
서울특별시, 구로구, 오류1동, 11170670, 45.1, 21961
서울특별시, 구로구, 수궁동, 11170690, 44, 22672
서울특별시, 구로구, 가리봉동, 11170700, 47.8, 8474
서울특별시, 구로구, 구로2동, 11170710, 46.4, 22516
서울특별시, 구로구, 개봉1동, 11170720, 44, 32431
서울특별시, 구로구, 오류2동, 11170730, 43.8, 36531
서울특별시, 구로구, 항동, 11170740, 39.7, 16157
서울특별시, 금천구, 가산동, 11180510, 44.5, 22456
서울특별시, 금천구, 독산1동, 11180520, 42.8, 42819
서울특별시, 금천구, 독산2동, 11180530, 44.8, 17901
서울특별시, 금천구, 독산3동, 11180540, 45.4, 23039
서울특별시, 금천구, 독산4동, 11180550, 44.7, 14426
서울특별시, 금천구, 시흥1동, 11180570, 44.9, 31486
서울특별시, 금천구, 시흥2동, 11180580, 44.1, 20395
서울특별시, 금천구, 시흥3동, 11180590, 44.9, 10420
서울특별시, 금천구, 시흥4동, 11180600, 44.5, 19244
서울특별시, 금천구, 시흥5동, 11180610, 45.4, 18261
서울특별시, 영등포구, 여의동, 11190540, 44.5, 29853
서울특별시, 영등포구, 당산1동, 11190550, 44.9, 19111
서울특별시, 영등포구, 당산2동, 11190560, 42.9, 35632
서울특별시, 영등포구, 양평1동, 11190610, 43.2, 17249
서울특별시, 영등포구, 양평2동, 11190620, 42.8, 21780
서울특별시, 영등포구, 신길1동, 11190630, 45.9, 16437
서울특별시, 영등포구, 신길3동, 11190650, 44.4, 15838
서울특별시, 영등포구, 신길4동, 11190660, 44, 11649
서울특별시, 영등포구, 신길5동, 11190670, 43.8, 10125
서울특별시, 영등포구, 신길6동, 11190680, 44.1, 17423
서울특별시, 영등포구, 신길7동, 11190690, 42.4, 19107
서울특별시, 영등포구, 대림1동, 11190700, 45.6, 13808
서울특별시, 영등포구, 대림2동, 11190710, 46.2, 11234
서울특별시, 영등포구, 대림3동, 11190720, 45.1, 21437
서울특별시, 영등포구, 영등포본동, 11190730, 44.7, 19994
서울특별시, 영등포구, 영등포동, 11190740, 45.1, 27713
서울특별시, 영등포구, 도림동, 11190750, 45.1, 16760
서울특별시, 영등포구, 문래동, 11190760, 42.6, 31757
서울특별시, 동작구, 노량진2동, 11200520, 47.4, 10560
서울특별시, 동작구, 상도1동, 11200530, 44, 43454
서울특별시, 동작구, 상도2동, 11200540, 43.4, 27187
서울특별시, 동작구, 상도3동, 11200550, 44.6, 23482
서울특별시, 동작구, 상도4동, 11200560, 44.2, 27409
서울특별시, 동작구, 사당1동, 11200630, 45.2, 21944
서울특별시, 동작구, 사당3동, 11200650, 43.8, 23115
서울특별시, 동작구, 사당4동, 11200660, 44.7, 13544
서울특별시, 동작구, 사당5동, 11200670, 43.7, 13820
서울특별시, 동작구, 대방동, 11200680, 43.6, 36831
서울특별시, 동작구, 신대방1동, 11200690, 43.8, 22220
서울특별시, 동작구, 신대방2동, 11200700, 43.6, 18964
서울특별시, 동작구, 흑석동, 11200710, 44.7, 31867
서울특별시, 동작구, 노량진1동, 11200720, 45.1, 30615
서울특별시, 동작구, 사당2동, 11200730, 44.4, 26071
서울특별시, 관악구, 보라매동, 11210520, 44.5, 23473
서울특별시, 관악구, 청림동, 11210540, 43.9, 14446
서울특별시, 관악구, 행운동, 11210570, 44.6, 27936
서울특별시, 관악구, 낙성대동, 11210580, 44.2, 20883
서울특별시, 관악구, 중앙동, 11210610, 45.5, 14516
서울특별시, 관악구, 인헌동, 11210620, 44.2, 24777
서울특별시, 관악구, 남현동, 11210630, 44.3, 17189
서울특별시, 관악구, 서원동, 11210640, 45.6, 21612
서울특별시, 관악구, 신원동, 11210650, 45.9, 17044
서울특별시, 관악구, 서림동, 11210660, 45.1, 21980
서울특별시, 관악구, 신사동, 11210680, 45, 21539
서울특별시, 관악구, 신림동, 11210690, 45.1, 21344
서울특별시, 관악구, 난향동, 11210710, 43.9, 14604
서울특별시, 관악구, 조원동, 11210720, 45.2, 16307
서울특별시, 관악구, 대학동, 11210730, 45.2, 22627
서울특별시, 관악구, 은천동, 11210780, 43.9, 32022
서울특별시, 관악구, 성현동, 11210790, 43.9, 27779
서울특별시, 관악구, 청룡동, 11210800, 44.7, 34158
서울특별시, 관악구, 난곡동, 11210810, 44.7, 25532
서울특별시, 관악구, 삼성동, 11210820, 46.8, 20990
서울특별시, 관악구, 미성동, 11210830, 44.2, 29062
서울특별시, 서초구, 서초1동, 11220510, 43, 19440
서울특별시, 서초구, 서초2동, 11220520, 41.9, 23890
서울특별시, 서초구, 서초3동, 11220530, 43.8, 29872
서울특별시, 서초구, 서초4동, 11220540, 42, 28164
서울특별시, 서초구, 잠원동, 11220550, 42.4, 24413
서울특별시, 서초구, 반포본동, 11220560, 43, 3815
서울특별시, 서초구, 반포1동, 11220570, 42.2, 31796
서울특별시, 서초구, 반포2동, 11220580, 42.1, 14315
서울특별시, 서초구, 반포3동, 11220590, 42.1, 20227
서울특별시, 서초구, 반포4동, 11220600, 42.6, 17365
서울특별시, 서초구, 방배본동, 11220610, 43.2, 19093
서울특별시, 서초구, 방배1동, 11220620, 43.5, 15552
서울특별시, 서초구, 방배2동, 11220630, 43.9, 18238
서울특별시, 서초구, 방배3동, 11220640, 43.5, 17089
서울특별시, 서초구, 방배4동, 11220650, 43.1, 21629
서울특별시, 서초구, 양재1동, 11220660, 43.2, 40364
서울특별시, 서초구, 양재2동, 11220670, 42.9, 20565
서울특별시, 서초구, 내곡동, 11220680, 43.6, 16176
서울특별시, 강남구, 신사동, 11230510, 44.5, 14156
서울특별시, 강남구, 논현1동, 11230520, 45.3, 20230
서울특별시, 강남구, 논현2동, 11230530, 43.9, 19442
서울특별시, 강남구, 삼성1동, 11230580, 43.4, 11564
서울특별시, 강남구, 삼성2동, 11230590, 41.7, 27414
서울특별시, 강남구, 대치1동, 11230600, 41.4, 22389
서울특별시, 강남구, 대치4동, 11230630, 43.1, 18344
서울특별시, 강남구, 역삼1동, 11230640, 44.2, 32712
서울특별시, 강남구, 역삼2동, 11230650, 41.5, 33252
서울특별시, 강남구, 도곡1동, 11230660, 42.5, 19823
서울특별시, 강남구, 도곡2동, 11230670, 42.3, 29912
서울특별시, 강남구, 개포1동, 11230680, 45.4, 5672
서울특별시, 강남구, 개포4동, 11230710, 41.9, 22069
서울특별시, 강남구, 일원본동, 11230720, 41.8, 21759
서울특별시, 강남구, 일원1동, 11230730, 44.8, 14115
서울특별시, 강남구, 일원2동, 11230740, 43.6, 16357
서울특별시, 강남구, 수서동, 11230750, 48.5, 13938
서울특별시, 강남구, 세곡동, 11230760, 42.9, 41183
서울특별시, 강남구, 압구정동, 11230770, 44.5, 23222
서울특별시, 강남구, 청담동, 11230780, 42.8, 23199
서울특별시, 강남구, 대치2동, 11230790, 42.2, 33260
서울특별시, 강남구, 개포2동, 11230800, 41.2, 25614
서울특별시, 송파구, 풍납1동, 11240510, 45, 12345
서울특별시, 송파구, 풍납2동, 11240520, 42.9, 23389
서울특별시, 송파구, 거여1동, 11240530, 44.4, 11989
서울특별시, 송파구, 거여2동, 11240540, 44.1, 17734
서울특별시, 송파구, 마천1동, 11240550, 45.2, 17872
